<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/01/22;13:40:00,172.8200000,172.9700000,172.5800000,172.9400000,24401
02/01/22;13:45:00,172.9600000,173.1000000,172.9500000,173.0800000,25155
02/01/22;13:50:00,173.0850000,173.1600000,172.9300000,173.0700000,19148
02/01/22;13:55:00,173.1100000,173.2100000,173.0000000,173.1000000,13870
02/01/22;14:00:00,173.1000000,173.1000000,172.8700000,173.0800000,20218
02/01/22;14:05:00,173.0900000,173.2350000,172.9700000,173.1500000,23873
02/01/22;14:10:00,173.1300000,173.1600000,173.0100000,173.1400000,16287
02/01/22;14:15:00,173.1200000,173.2900000,172.8300000,172.9700000,29651
02/01/22;14:20:00,172.9900000,173.0500000,172.8500000,172.9300000,20292
02/01/22;14:25:00,172.9300000,172.9600000,172.5200000,172.9200000,42100
02/01/22;14:30:00,172.9200000,173.0800000,172.8300000,173.0800000,27160
02/01/22;14:35:00,173.1100000,173.2600000,173.0700000,173.1200000,31882
02/01/22;14:40:00,173.1300000,173.2100000,172.8100000,173.0600000,20559
02/01/22;14:45:00,173.0700000,173.1500000,172.9500000,173.1000000,23184
02/01/22;14:50:00,173.0900000,173.3200000,173.0400000,173.1200000,31425
02/01/22;14:55:00,173.1100000,173.1800000,172.9000000,173.1500000,21126
02/01/22;15:00:00,173.1800000,173.2600000,172.9800000,173.1700000,16273
02/01/22;15:05:00,173.1800000,173.8600000,173.1200000,173.8100000,52473
02/01/22;15:10:00,173.8100000,174.0100000,173.6500000,173.9700000,45305
02/01/22;15:15:00,173.9700000,173.9800000,173.7800000,173.9150000,26311
02/01/22;15:20:00,173.9300000,174.0600000,173.8000000,173.9200000,39349
02/01/22;15:25:00,173.9300000,174.1600000,173.9000000,174.1400000,39349
02/01/22;15:30:00,174.1400000,174.1900000,173.9700000,174.1200000,41955
02/01/22;15:35:00,174.1300000,174.4000000,174.1300000,174.2600000,45582
02/01/22;15:40:00,174.2700000,174.4450000,174.0400000,174.0850000,48048
02/01/22;15:45:00,174.1000000,174.4100000,174.0200000,174.2050000,44664
02/01/22;15:50:00,174.2000000,174.4600000,174.1100000,174.4400000,59767
02/01/22;15:55:00,174.4500000,174.8200000,174.3200000,174.6600000,189328
02/01/22;16:00:00,174.6600000,174.7600000,174.4200000,174.5600000,276867
02/02/22;09:35:00,174.7300000,175.1600000,174.0000000,175.0800000,75570
02/02/22;09:40:00,175.0900000,175.4700000,174.7900000,175.1600000,61604
02/02/22;09:45:00,175.1400000,175.3000000,174.3700000,174.5700000,90737
02/02/22;09:50:00,174.6700000,174.7100000,173.9400000,173.9900000,69738
02/02/22;09:55:00,174.0200000,174.5600000,174.0000000,174.5600000,47209
02/02/22;10:00:00,174.5800000,174.7300000,174.0300000,174.6900000,37873
02/02/22;10:05:00,174.7300000,175.2200000,174.6900000,174.9700000,67257
02/02/22;10:10:00,174.9600000,175.4100000,174.8600000,175.3100000,69603
02/02/22;10:15:00,175.2900000,175.5600000,174.9100000,175.0100000,70821
02/02/22;10:20:00,175.0400000,175.1400000,174.5600000,174.7700000,86820
02/02/22;10:25:00,174.8000000,175.0400000,174.5500000,174.6650000,46777
02/02/22;10:30:00,174.7100000,175.1200000,174.6300000,175.0300000,50507
02/02/22;10:35:00,175.0400000,175.1200000,174.6100000,174.6600000,32207
02/02/22;10:40:00,174.6500000,175.2200000,174.3300000,175.1700000,71145
02/02/22;10:45:00,175.1500000,175.1600000,174.8200000,174.8600000,52098
02/02/22;10:50:00,174.8650000,175.1800000,174.5700000,174.8500000,48169
02/02/22;10:55:00,174.8800000,174.9900000,174.3600000,174.5600000,37697
02/02/22;11:00:00,174.6300000,174.7600000,174.4200000,174.6900000,37866
02/02/22;11:05:00,174.6800000,174.8600000,174.1300000,174.3400000,51095
02/02/22;11:10:00,174.3200000,174.5900000,174.2300000,174.2700000,43589
02/02/22;11:15:00,174.2600000,174.4450000,173.9100000,173.9300000,72442
02/02/22;11:20:00,173.9600000,174.0300000,173.7400000,173.7500000,50452
02/02/22;11:25:00,173.7300000,174.1500000,173.7300000,173.8800000,40919
02/02/22;11:30:00,173.8800000,174.2600000,173.8300000,173.9300000,32222
02/02/22;11:35:00,173.9300000,173.9300000,173.5700000,173.7300000,38152
02/02/22;11:40:00,173.7400000,173.9000000,173.3400000,173.5500000,39255
02/02/22;11:45:00,173.5700000,173.9800000,173.4700000,173.8600000,26858
02/02/22;11:50:00,173.8500000,174.2700000,173.7500000,173.9600000,35413
02/02/22;11:55:00,173.9800000,174.2100000,173.9100000,174.0800000,19339
02/02/22;12:00:00,174.0700000,174.3700000,174.0100000,174.3700000,19839
02/02/22;12:05:00,174.3600000,174.3600000,174.0800000,174.0800000,21372
02/02/22;12:10:00,174.0900000,174.8000000,174.0900000,174.7700000,31794
02/02/22;12:15:00,174.7700000,174.8400000,174.5600000,174.7050000,25520
02/02/22;12:20:00,174.6700000,174.7400000,174.3700000,174.4900000,25010
02/02/22;12:25:00,174.5000000,174.6700000,174.5000000,174.5600000,11704
02/02/22;12:30:00,174.5100000,174.6300000,174.4300000,174.4900000,18446
02/02/22;12:35:00,174.4700000,174.4900000,174.2500000,174.3800000,30077
02/02/22;12:40:00,174.3600000,174.6600000,174.3000000,174.6500000,27423
02/02/22;12:45:00,174.6400000,174.7200000,174.5600000,174.7100000,16750
02/02/22;12:50:00,174.7200000,175.0000000,174.6600000,174.7900000,43141
02/02/22;12:55:00,174.7900000,174.9000000,174.6600000,174.8800000,12999
02/02/22;13:00:00,174.8500000,175.0500000,174.7350000,175.0300000,19075
02/02/22;13:05:00,175.0200000,175.0400000,174.7000000,174.7000000,18293
02/02/22;13:10:00,174.7000000,174.8200000,174.5600000,174.5600000,19678
02/02/22;13:15:00,174.6100000,174.6100000,174.3800000,174.5300000,22835
02/02/22;13:20:00,174.5500000,174.7700000,174.4900000,174.5900000,25019
02/02/22;13:25:00,174.6200000,174.6700000,174.3800000,174.4100000,21776
02/02/22;13:30:00,174.4000000,174.5000000,174.3000000,174.4700000,18604
02/02/22;13:35:00,174.4700000,174.5200000,174.4000000,174.4500000,13586
02/02/22;13:40:00,174.4600000,174.7600000,174.4500000,174.7600000,15715
02/02/22;13:45:00,174.7600000,174.9100000,174.6300000,174.7900000,21700
02/02/22;13:50:00,174.7900000,174.8700000,174.5200000,174.5500000,19772
02/02/22;13:55:00,174.5700000,174.7800000,174.4800000,174.7300000,19626
02/02/22;14:00:00,174.7800000,174.8500000,174.6700000,174.7700000,21142
02/02/22;14:05:00,174.7600000,175.0400000,174.7400000,174.9900000,30819
02/02/22;14:10:00,174.9800000,175.0400000,174.7500000,174.7900000,35712
02/02/22;14:15:00,174.7900000,174.8400000,174.6000000,174.6100000,31300
02/02/22;14:20:00,174.6200000,174.8800000,174.4600000,174.8300000,24851
02/02/22;14:25:00,174.8200000,174.8200000,174.4300000,174.4900000,19727
02/02/22;14:30:00,174.4900000,174.9500000,174.2900000,174.9300000,41733
02/02/22;14:35:00,174.9200000,175.2000000,174.8800000,175.1600000,88053
02/02/22;14:40:00,175.1600000,175.2200000,174.8700000,174.9700000,47472
02/02/22;14:45:00,174.9800000,175.2700000,174.9800000,175.2200000,43765
02/02/22;14:50:00,175.2300000,175.3000000,175.0100000,175.2500000,29662
02/02/22;14:55:00,175.2700000,175.3700000,175.0900000,175.2350000,25805
02/02/22;15:00:00,175.2400000,175.2500000,175.0600000,175.0800000,23101
02/02/22;15:05:00,175.0600000,175.3600000,174.8700000,175.3000000,43874
02/02/22;15:10:00,175.2800000,175.3000000,175.1300000,175.2600000,21878
02/02/22;15:15:00,175.2500000,175.3900000,175.1200000,175.2100000,27703
02/02/22;15:20:00,175.2700000,175.6100000,175.1300000,175.5400000,54959
02/02/22;15:25:00,175.5400000,175.6700000,175.3300000,175.4000000,44451
02/02/22;15:30:00,175.4300000,175.5300000,175.0400000,175.2100000,57796
02/02/22;15:35:00,175.2200000,175.4600000,175.1100000,175.4500000,34287
02/02/22;15:40:00,175.4300000,175.4700000,174.9900000,175.0900000,53610
02/02/22;15:45:00,175.0800000,175.6200000,175.0800000,175.6200000,109293
02/02/22;15:50:00,175.6200000,175.6500000,175.3650000,175.5300000,56968
02/02/22;15:55:00,175.5100000,175.7100000,175.1200000,175.6300000,125334
02/02/22;16:00:00,175.6300000,175.8800000,175.4700000,175.7500000,300985
02/03/22;09:35:00,174.5300000,175.2800000,174.0600000,174.4700000,104281
02/03/22;09:40:00,174.5000000,174.9800000,174.1300000,174.8500000,79155
02/03/22;09:45:00,174.8500000,174.8600000,173.9300000,174.1700000,105290
02/03/22;09:50:00,174.1100000,174.3400000,173.8600000,174.0900000,68459
02/03/22;09:55:00,174.1000000,174.4100000,173.9500000,174.2400000,55167
02/03/22;10:00:00,174.2600000,174.8900000,174.1200000,174.7700000,48081
02/03/22;10:05:00,174.7100000,175.0800000,174.4300000,174.8100000,81524
02/03/22;10:10:00,174.7500000,175.1500000,174.6300000,174.9500000,71388
02/03/22;10:15:00,174.9700000,175.3700000,174.8900000,175.3400000,96388
02/03/22;10:20:00,175.3500000,175.6700000,175.2300000,175.4600000,85352
02/03/22;10:25:00,175.4300000,175.8300000,175.4000000,175.5600000,52391
02/03/22;10:30:00,175.5500000,175.8400000,175.4200000,175.8400000,53010
02/03/22;10:35:00,175.8300000,176.0500000,175.4600000,175.6900000,68264
02/03/22;10:40:00,175.6800000,176.0000000,175.5100000,175.8300000,48311
02/03/22;10:45:00,175.8500000,176.2300000,175.6700000,175.7300000,49514
02/03/22;10:50:00,175.7400000,175.8000000,175.0500000,175.1000000,43704
02/03/22;10:55:00,175.1000000,175.3900000,175.1000000,175.3300000,30927
02/03/22;11:00:00,175.3200000,175.5350000,175.1000000,175.2500000,35992
02/03/22;11:05:00,175.2600000,175.3000000,174.8900000,175.2800000,36223
02/03/22;11:10:00,175.2800000,175.5500000,175.2700000,175.4000000,19297
02/03/22;11:15:00,175.3900000,175.9500000,175.3400000,175.9200000,42462
02/03/22;11:20:00,175.9600000,176.0200000,175.5800000,175.7300000,34913
02/03/22;11:25:00,175.7000000,175.7000000,174.8400000,174.9200000,43294
02/03/22;11:30:00,174.9100000,175.2100000,174.8300000,175.0400000,39926
02/03/22;11:35:00,175.0200000,175.0800000,174.6300000,174.6600000,35291
02/03/22;11:40:00,174.6600000,174.9000000,174.5700000,174.6200000,30420
02/03/22;11:45:00,174.6500000,174.9200000,174.5500000,174.9200000,23618
02/03/22;11:50:00,174.9100000,174.9900000,174.6800000,174.7500000,22735
02/03/22;11:55:00,174.7600000,174.9000000,174.6100000,174.7500000,40950
02/03/22;12:00:00,174.7800000,174.9400000,174.5500000,174.5800000,30039
02/03/22;12:05:00,174.5700000,174.7700000,174.3700000,174.4700000,46835
02/03/22;12:10:00,174.4800000,174.7900000,174.4300000,174.7900000,45638
02/03/22;12:15:00,174.6800000,174.8400000,174.4800000,174.8300000,33935
02/03/22;12:20:00,174.8200000,174.8200000,174.3400000,174.3700000,35901
02/03/22;12:25:00,174.3850000,175.1800000,174.3850000,175.1550000,36644
02/03/22;12:30:00,175.1800000,175.3100000,174.9800000,175.1300000,30616
02/03/22;12:35:00,175.1000000,175.2200000,174.8700000,175.0100000,18649
02/03/22;12:40:00,175.0100000,175.4600000,174.9800000,175.2500000,34636
02/03/22;12:45:00,175.2900000,175.3700000,174.9900000,175.0000000,12500
02/03/22;12:50:00,175.0000000,175.1400000,174.8700000,174.9400000,24747
02/03/22;12:55:00,174.9700000,175.2400000,174.9700000,175.1800000,18163
02/03/22;13:00:00,175.1800000,175.3600000,175.0600000,175.2900000,29642
02/03/22;13:05:00,175.2800000,175.2800000,174.9800000,175.0000000,16564
02/03/22;13:10:00,175.0400000,175.1800000,174.9200000,174.9200000,32626
02/03/22;13:15:00,174.9200000,175.2000000,174.8800000,175.2000000,29679
02/03/22;13:20:00,175.2000000,175.2900000,175.1400000,175.2400000,15243
02/03/22;13:25:00,175.2200000,175.6500000,175.1700000,175.6300000,27239
02/03/22;13:30:00,175.5600000,175.7400000,175.5100000,175.6700000,18524
02/03/22;13:35:00,175.6500000,176.0200000,175.6000000,175.8500000,42980
02/03/22;13:40:00,175.8300000,175.8300000,175.5000000,175.5900000,34310
02/03/22;13:45:00,175.6000000,175.7100000,175.4400000,175.4900000,15980
02/03/22;13:50:00,175.5800000,175.7300000,175.4900000,175.6000000,17298
02/03/22;13:55:00,175.5900000,175.6050000,175.3800000,175.4500000,33645
02/03/22;14:00:00,175.4500000,175.5800000,175.3200000,175.5200000,20170
02/03/22;14:05:00,175.5100000,175.7900000,175.4200000,175.6500000,27820
02/03/22;14:10:00,175.6400000,175.7800000,175.3800000,175.3800000,33446
02/03/22;14:15:00,175.3900000,175.4400000,175.0800000,175.1000000,26844
02/03/22;14:20:00,175.0900000,175.2400000,175.0900000,175.2200000,19010
02/03/22;14:25:00,175.2300000,175.3300000,175.0300000,175.1200000,15803
02/03/22;14:30:00,175.1000000,175.1500000,174.8300000,174.9800000,46456
02/03/22;14:35:00,174.9700000,175.1800000,174.7800000,175.1300000,26180
02/03/22;14:40:00,175.1200000,175.2400000,174.6500000,174.7200000,40189
02/03/22;14:45:00,174.7200000,174.7200000,174.3350000,174.3400000,33251
02/03/22;14:50:00,174.3400000,174.5500000,174.3200000,174.4200000,32204
02/03/22;14:55:00,174.4300000,174.5000000,174.3400000,174.4500000,19062
02/03/22;15:00:00,174.4300000,174.6100000,174.3800000,174.4500000,36531
02/03/22;15:05:00,174.4600000,174.6200000,174.3800000,174.4800000,32847
02/03/22;15:10:00,174.4900000,174.6300000,174.3000000,174.3300000,54471
02/03/22;15:15:00,174.3500000,174.5800000,174.1800000,174.5300000,31819
02/03/22;15:20:00,174.5400000,174.7800000,174.5100000,174.7400000,49809
02/03/22;15:25:00,174.7400000,174.9350000,174.6200000,174.7200000,43534
02/03/22;15:30:00,174.7100000,174.8100000,174.5100000,174.6100000,41176
02/03/22;15:35:00,174.6100000,174.6200000,174.1300000,174.1400000,55110
02/03/22;15:40:00,174.1300000,174.3600000,173.9300000,174.1300000,71663
02/03/22;15:45:00,174.1100000,174.3200000,173.9250000,174.0100000,81988
02/03/22;15:50:00,174.0000000,174.0000000,173.5800000,173.6800000,84781
02/03/22;15:55:00,173.6500000,173.6800000,172.1200000,172.6600000,300479
02/03/22;16:00:00,172.6900000,173.2700000,172.4100000,173.0100000,332759
02/04/22;09:35:00,171.6800000,171.9400000,170.9000000,171.1400000,125135
02/04/22;09:40:00,171.1200000,171.4750000,170.7000000,171.1200000,134988
02/04/22;09:45:00,171.1300000,171.6700000,170.9500000,171.3900000,159680
02/04/22;09:50:00,171.3500000,171.8800000,171.3400000,171.6700000,79246
02/04/22;09:55:00,171.6500000,171.7600000,171.0800000,171.2200000,62260
02/04/22;10:00:00,171.3000000,172.3700000,171.3000000,172.1600000,61848
02/04/22;10:05:00,172.2000000,172.6500000,172.1100000,172.5400000,65958
02/04/22;10:10:00,172.5500000,172.6600000,172.2000000,172.4800000,70401
02/04/22;10:15:00,172.5000000,172.5600000,171.8500000,172.2800000,50242
02/04/22;10:20:00,172.2800000,172.9000000,172.2800000,172.5900000,68285
02/04/22;10:25:00,172.5700000,172.7100000,172.1600000,172.2600000,59463
02/04/22;10:30:00,172.2800000,172.6300000,171.5200000,171.5800000,71872
02/04/22;10:35:00,171.6000000,172.0100000,171.5400000,171.7500000,46553
02/04/22;10:40:00,171.7500000,171.7800000,171.3200000,171.7000000,52676
02/04/22;10:45:00,171.7500000,171.9100000,171.4600000,171.5800000,59934
02/04/22;10:50:00,171.5700000,171.5700000,171.0200000,171.3600000,78141
02/04/22;10:55:00,171.3700000,171.4400000,171.0800000,171.3200000,38906
02/04/22;11:00:00,171.2800000,171.7000000,171.1900000,171.2200000,58844
02/04/22;11:05:00,171.1700000,171.5300000,171.0600000,171.3900000,42784
02/04/22;11:10:00,171.3900000,171.4400000,171.1100000,171.1600000,43217
02/04/22;11:15:00,171.1700000,171.2100000,170.8600000,170.9400000,81651
02/04/22;11:20:00,170.9400000,171.1300000,170.8200000,171.0800000,42777
02/04/22;11:25:00,171.0700000,171.2000000,170.8300000,171.1000000,44604
02/04/22;11:30:00,171.1400000,171.6700000,171.1200000,171.5000000,56569
02/04/22;11:35:00,171.5300000,172.0800000,171.4700000,172.0100000,36662
02/04/22;11:40:00,172.0300000,172.3300000,171.9800000,172.0100000,42068
02/04/22;11:45:00,172.0500000,172.2700000,171.8900000,172.2300000,38075
02/04/22;11:50:00,172.2300000,172.6200000,172.1900000,172.3300000,52912
02/04/22;11:55:00,172.3600000,172.3900000,172.1100000,172.2300000,38411
02/04/22;12:00:00,172.2300000,172.5800000,172.0400000,172.0400000,38545
02/04/22;12:05:00,172.1000000,172.1100000,171.7700000,171.9400000,28352
02/04/22;12:10:00,171.9600000,172.0400000,171.7100000,171.9400000,18365
02/04/22;12:15:00,172.0100000,172.1800000,171.7100000,172.0400000,23499
02/04/22;12:20:00,172.0900000,172.2000000,171.8200000,172.0000000,24095
02/04/22;12:25:00,171.9600000,172.1100000,171.7800000,171.8600000,19122
02/04/22;12:30:00,171.8700000,172.1400000,171.8700000,171.9800000,20724
02/04/22;12:35:00,171.9900000,172.2300000,171.6800000,171.9700000,54180
02/04/22;12:40:00,172.0400000,172.2500000,171.8600000,172.2100000,16558
02/04/22;12:45:00,172.2400000,172.5000000,172.2100000,172.4150000,42961
02/04/22;12:50:00,172.4050000,172.4500000,172.1550000,172.3700000,30651
02/04/22;12:55:00,172.3800000,172.5100000,172.2100000,172.2700000,23160
02/04/22;13:00:00,172.3100000,172.6000000,172.2600000,172.4700000,27024
02/04/22;13:05:00,172.4600000,172.9400000,172.4600000,172.8900000,86518
02/04/22;13:10:00,172.9000000,173.0000000,172.7700000,172.9800000,40311
02/04/22;13:15:00,172.9600000,173.1200000,172.8600000,172.9400000,38636
02/04/22;13:20:00,172.9200000,173.1000000,172.8200000,173.0800000,38668
02/04/22;13:25:00,173.0800000,173.4300000,173.0300000,173.4200000,39540
02/04/22;13:30:00,173.3900000,173.3900000,172.9600000,172.9700000,25256
02/04/22;13:35:00,173.0200000,173.2300000,172.9000000,173.2300000,26152
02/04/22;13:40:00,173.1800000,173.2100000,172.9300000,173.1100000,21695
02/04/22;13:45:00,173.1400000,173.7200000,173.1300000,173.6800000,47841
02/04/22;13:50:00,173.6900000,173.6900000,173.3600000,173.4100000,55175
02/04/22;13:55:00,173.4500000,173.6200000,173.3400000,173.3900000,36753
02/04/22;14:00:00,173.4300000,173.4900000,173.2200000,173.3100000,57955
02/04/22;14:05:00,173.3400000,173.4300000,173.2000000,173.2500000,50267
02/04/22;14:10:00,173.2700000,173.4000000,173.1600000,173.3900000,44318
02/04/22;14:15:00,173.3900000,173.3900000,172.7900000,172.9200000,53852
02/04/22;14:20:00,172.9300000,172.9600000,172.5400000,172.5400000,37158
02/04/22;14:25:00,172.5800000,172.9700000,172.5300000,172.8100000,36266
02/04/22;14:30:00,172.8200000,172.9400000,172.7300000,172.8500000,31669
02/04/22;14:35:00,172.7950000,173.2800000,172.7900000,173.0700000,35666
02/04/22;14:40:00,173.0600000,173.4900000,172.8600000,173.1700000,103368
02/04/22;14:45:00,173.1400000,173.2700000,172.8700000,172.9700000,27156
02/04/22;14:50:00,172.9300000,173.0900000,172.8600000,173.0800000,20068
02/04/22;14:55:00,173.0800000,173.2800000,173.0200000,173.2100000,17412
02/04/22;15:00:00,173.2400000,173.3500000,173.0600000,173.2500000,24608
02/04/22;15:05:00,173.2300000,173.5900000,173.2300000,173.5500000,57763
02/04/22;15:10:00,173.5800000,173.6600000,173.4900000,173.5500000,33830
02/04/22;15:15:00,173.5500000,173.9300000,173.5200000,173.7550000,55993
02/04/22;15:20:00,173.7600000,173.9100000,173.3600000,173.3900000,64728
02/04/22;15:25:00,173.3750000,173.7000000,173.3700000,173.6900000,28015
02/04/22;15:30:00,173.7000000,173.8400000,173.4500000,173.5400000,39967
02/04/22;15:35:00,173.5500000,174.0950000,173.5500000,173.9500000,59940
02/04/22;15:40:00,173.9600000,174.0000000,173.7100000,173.7200000,67641
